timestamp,sessionId,participantId,trialIndex,trialElapsed,speakerId,azimuth,range,direction,distance,speakingState,turnState,semanticToken,urgency,targetObjectId,utteranceText,semanticConfidence,priority,selectedForTransmission,selectionReason,condition
8.154,20260706_230957,P00,1,4.955,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
8.154,20260706_230957,P00,1,4.955,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,LOW,Pump3,"Yes, that part looks aligned.",0.95,0.55,true,selection_disabled,TRADITIONAL
8.154,20260706_230957,P00,1,4.955,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.40,true,selection_disabled,TRADITIONAL
8.255,20260706_230957,P00,1,5.056,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
8.255,20260706_230957,P00,1,5.056,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
8.255,20260706_230957,P00,1,5.056,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.40,true,selection_disabled,TRADITIONAL
8.356,20260706_230957,P00,1,5.157,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
8.356,20260706_230957,P00,1,5.157,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
8.356,20260706_230957,P00,1,5.157,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.40,true,selection_disabled,TRADITIONAL
8.457,20260706_230957,P00,1,5.257,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
8.457,20260706_230957,P00,1,5.257,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
8.457,20260706_230957,P00,1,5.257,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.40,true,selection_disabled,TRADITIONAL
8.558,20260706_230957,P00,1,5.358,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.45,true,selection_disabled,TRADITIONAL
8.558,20260706_230957,P00,1,5.358,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
8.558,20260706_230957,P00,1,5.358,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.40,true,selection_disabled,TRADITIONAL
8.658,20260706_230957,P00,1,5.458,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,0.95,true,selection_disabled,TRADITIONAL
8.658,20260706_230957,P00,1,5.458,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
8.658,20260706_230957,P00,1,5.458,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.40,true,selection_disabled,TRADITIONAL
8.758,20260706_230957,P00,1,5.559,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,0.95,true,selection_disabled,TRADITIONAL
8.758,20260706_230957,P00,1,5.559,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
8.758,20260706_230957,P00,1,5.559,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.40,true,selection_disabled,TRADITIONAL
8.859,20260706_230957,P00,1,5.660,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,0.95,true,selection_disabled,TRADITIONAL
8.859,20260706_230957,P00,1,5.660,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
8.859,20260706_230957,P00,1,5.660,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.40,true,selection_disabled,TRADITIONAL
8.960,20260706_230957,P00,1,5.761,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,0.95,true,selection_disabled,TRADITIONAL
8.960,20260706_230957,P00,1,5.761,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
8.960,20260706_230957,P00,1,5.761,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.40,true,selection_disabled,TRADITIONAL
9.061,20260706_230957,P00,1,5.861,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,0.95,true,selection_disabled,TRADITIONAL
9.061,20260706_230957,P00,1,5.861,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
9.061,20260706_230957,P00,1,5.861,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.40,true,selection_disabled,TRADITIONAL
9.162,20260706_230957,P00,1,5.963,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,0.95,true,selection_disabled,TRADITIONAL
9.162,20260706_230957,P00,1,5.963,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
9.162,20260706_230957,P00,1,5.963,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.40,true,selection_disabled,TRADITIONAL
9.263,20260706_230957,P00,1,6.063,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,0.95,true,selection_disabled,TRADITIONAL
9.263,20260706_230957,P00,1,6.063,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
9.263,20260706_230957,P00,1,6.063,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.40,true,selection_disabled,TRADITIONAL
9.363,20260706_230957,P00,1,6.163,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,0.95,true,selection_disabled,TRADITIONAL
9.363,20260706_230957,P00,1,6.163,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
9.363,20260706_230957,P00,1,6.163,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.40,true,selection_disabled,TRADITIONAL
9.463,20260706_230957,P00,1,6.264,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,1.00,true,selection_disabled,TRADITIONAL
9.463,20260706_230957,P00,1,6.264,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
9.463,20260706_230957,P00,1,6.264,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
9.564,20260706_230957,P00,1,6.365,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,1.00,true,selection_disabled,TRADITIONAL
9.564,20260706_230957,P00,1,6.365,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
9.564,20260706_230957,P00,1,6.365,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
9.665,20260706_230957,P00,1,6.466,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,1.00,true,selection_disabled,TRADITIONAL
9.665,20260706_230957,P00,1,6.466,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
9.665,20260706_230957,P00,1,6.466,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
9.766,20260706_230957,P00,1,6.567,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,1.00,true,selection_disabled,TRADITIONAL
9.766,20260706_230957,P00,1,6.567,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
9.766,20260706_230957,P00,1,6.567,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
9.867,20260706_230957,P00,1,6.668,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,1.00,true,selection_disabled,TRADITIONAL
9.867,20260706_230957,P00,1,6.668,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
9.867,20260706_230957,P00,1,6.668,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
9.968,20260706_230957,P00,1,6.769,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,1.00,true,selection_disabled,TRADITIONAL
9.968,20260706_230957,P00,1,6.769,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
9.968,20260706_230957,P00,1,6.769,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
10.068,20260706_230957,P00,1,6.869,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,1.00,true,selection_disabled,TRADITIONAL
10.068,20260706_230957,P00,1,6.869,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
10.068,20260706_230957,P00,1,6.869,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
10.169,20260706_230957,P00,1,6.970,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,1.00,true,selection_disabled,TRADITIONAL
10.169,20260706_230957,P00,1,6.970,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
10.169,20260706_230957,P00,1,6.970,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
10.270,20260706_230957,P00,1,7.071,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,1.00,true,selection_disabled,TRADITIONAL
10.270,20260706_230957,P00,1,7.071,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
10.270,20260706_230957,P00,1,7.071,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
10.370,20260706_230957,P00,1,7.171,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,HIGH,Valve2,"Move this object forward, please.",0.90,1.00,true,selection_disabled,TRADITIONAL
10.370,20260706_230957,P00,1,7.171,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
10.370,20260706_230957,P00,1,7.171,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
10.471,20260706_230957,P00,1,7.271,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
10.471,20260706_230957,P00,1,7.271,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
10.471,20260706_230957,P00,1,7.271,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
10.571,20260706_230957,P00,1,7.372,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
10.571,20260706_230957,P00,1,7.372,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
10.571,20260706_230957,P00,1,7.372,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
10.672,20260706_230957,P00,1,7.473,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
10.672,20260706_230957,P00,1,7.473,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
10.672,20260706_230957,P00,1,7.473,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
10.772,20260706_230957,P00,1,7.573,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
10.772,20260706_230957,P00,1,7.573,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
10.772,20260706_230957,P00,1,7.573,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
10.873,20260706_230957,P00,1,7.674,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
10.873,20260706_230957,P00,1,7.674,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
10.873,20260706_230957,P00,1,7.674,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
10.973,20260706_230957,P00,1,7.774,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
10.973,20260706_230957,P00,1,7.774,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
10.973,20260706_230957,P00,1,7.774,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
11.074,20260706_230957,P00,1,7.875,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
11.074,20260706_230957,P00,1,7.875,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
11.074,20260706_230957,P00,1,7.875,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
11.175,20260706_230957,P00,1,7.976,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
11.175,20260706_230957,P00,1,7.976,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
11.175,20260706_230957,P00,1,7.976,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
11.276,20260706_230957,P00,1,8.077,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
11.276,20260706_230957,P00,1,8.077,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
11.276,20260706_230957,P00,1,8.077,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
11.377,20260706_230957,P00,1,8.178,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
11.377,20260706_230957,P00,1,8.178,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
11.377,20260706_230957,P00,1,8.178,C,1.97,5.80,FRONT,FAR,SPEAKING,TURN_HOLDER,WARNING,CRITICAL,Pump3,"Be careful, the direction is wrong.",0.90,1.00,true,selection_disabled,TRADITIONAL
11.477,20260706_230957,P00,1,8.278,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
11.477,20260706_230957,P00,1,8.278,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
11.477,20260706_230957,P00,1,8.278,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
11.579,20260706_230957,P00,1,8.379,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
11.579,20260706_230957,P00,1,8.379,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
11.579,20260706_230957,P00,1,8.379,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
11.680,20260706_230957,P00,1,8.480,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
11.680,20260706_230957,P00,1,8.480,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
11.680,20260706_230957,P00,1,8.480,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
11.780,20260706_230957,P00,1,8.580,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
11.780,20260706_230957,P00,1,8.580,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
11.780,20260706_230957,P00,1,8.580,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
11.880,20260706_230957,P00,1,8.680,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
11.880,20260706_230957,P00,1,8.680,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
11.880,20260706_230957,P00,1,8.680,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
11.981,20260706_230957,P00,1,8.781,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
11.981,20260706_230957,P00,1,8.781,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
11.981,20260706_230957,P00,1,8.781,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
12.082,20260706_230957,P00,1,8.883,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
12.082,20260706_230957,P00,1,8.883,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
12.082,20260706_230957,P00,1,8.883,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
12.183,20260706_230957,P00,1,8.984,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
12.183,20260706_230957,P00,1,8.984,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.30,true,selection_disabled,TRADITIONAL
12.183,20260706_230957,P00,1,8.984,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
12.284,20260706_230957,P00,1,9.084,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
12.284,20260706_230957,P00,1,9.084,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,TRADITIONAL
12.284,20260706_230957,P00,1,9.084,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
12.384,20260706_230957,P00,1,9.184,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
12.384,20260706_230957,P00,1,9.184,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,TRADITIONAL
12.384,20260706_230957,P00,1,9.184,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
12.484,20260706_230957,P00,1,9.284,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
12.484,20260706_230957,P00,1,9.284,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,TRADITIONAL
12.484,20260706_230957,P00,1,9.284,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
12.584,20260706_230957,P00,1,9.385,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
12.584,20260706_230957,P00,1,9.385,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,TRADITIONAL
12.584,20260706_230957,P00,1,9.385,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
12.685,20260706_230957,P00,1,9.485,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
12.685,20260706_230957,P00,1,9.485,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,TRADITIONAL
12.685,20260706_230957,P00,1,9.485,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
12.786,20260706_230957,P00,1,9.586,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
12.786,20260706_230957,P00,1,9.586,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,TRADITIONAL
12.786,20260706_230957,P00,1,9.586,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
12.886,20260706_230957,P00,1,9.686,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
12.886,20260706_230957,P00,1,9.686,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,TRADITIONAL
12.886,20260706_230957,P00,1,9.686,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.90,true,selection_disabled,TRADITIONAL
12.987,20260706_230957,P00,1,9.788,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,LOW,,,0.00,0.70,true,selection_disabled,TRADITIONAL
12.987,20260706_230957,P00,1,9.788,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,AGREEMENT,LOW,Valve2,I think that direction is good.,0.85,0.45,true,selection_disabled,TRADITIONAL
