timestamp,sessionId,participantId,trialIndex,trialElapsed,speakerId,azimuth,range,direction,distance,speakingState,turnState,semanticToken,utteranceText,semanticConfidence,condition
7.377,20260630_140909,P00,1,6.294,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
7.377,20260630_140909,P00,1,6.294,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
7.377,20260630_140909,P00,1,6.294,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,"Be careful, the direction is wrong.",0.90,TRADITIONAL
7.478,20260630_140909,P00,1,6.395,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
7.478,20260630_140909,P00,1,6.395,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
7.478,20260630_140909,P00,1,6.395,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,"Be careful, the direction is wrong.",0.90,TRADITIONAL
7.578,20260630_140909,P00,1,6.495,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
7.578,20260630_140909,P00,1,6.495,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
7.578,20260630_140909,P00,1,6.495,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,"Be careful, the direction is wrong.",0.90,TRADITIONAL
7.679,20260630_140909,P00,1,6.596,A,-21.25,3.86,FRONT,FAR,SPEAKING,OVERLAPPER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
7.679,20260630_140909,P00,1,6.596,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
7.679,20260630_140909,P00,1,6.596,C,1.97,5.80,FRONT,FAR,SPEAKING,OVERLAPPER,WARNING,"Be careful, the direction is wrong.",0.90,TRADITIONAL
9.891,20260630_140909,P00,2,0.057,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,TRADITIONAL
9.891,20260630_140909,P00,2,0.057,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
9.891,20260630_140909,P00,2,0.057,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
9.992,20260630_140909,P00,2,0.158,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,TRADITIONAL
9.992,20260630_140909,P00,2,0.158,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
9.992,20260630_140909,P00,2,0.158,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
10.093,20260630_140909,P00,2,0.258,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,TRADITIONAL
10.093,20260630_140909,P00,2,0.258,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
10.093,20260630_140909,P00,2,0.258,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
10.193,20260630_140909,P00,2,0.359,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,TRADITIONAL
10.193,20260630_140909,P00,2,0.359,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
10.193,20260630_140909,P00,2,0.359,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
10.294,20260630_140909,P00,2,0.459,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,TRADITIONAL
10.294,20260630_140909,P00,2,0.459,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
10.294,20260630_140909,P00,2,0.459,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
10.395,20260630_140909,P00,2,0.560,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,TRADITIONAL
10.395,20260630_140909,P00,2,0.560,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
10.395,20260630_140909,P00,2,0.560,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
10.495,20260630_140909,P00,2,0.660,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,TRADITIONAL
10.495,20260630_140909,P00,2,0.660,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
10.495,20260630_140909,P00,2,0.660,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
10.595,20260630_140909,P00,2,0.761,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,TRADITIONAL
10.595,20260630_140909,P00,2,0.761,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
10.595,20260630_140909,P00,2,0.761,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
10.696,20260630_140909,P00,2,0.861,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,TRADITIONAL
10.696,20260630_140909,P00,2,0.861,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
10.696,20260630_140909,P00,2,0.861,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
10.796,20260630_140909,P00,2,0.962,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,TRADITIONAL
10.796,20260630_140909,P00,2,0.962,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
10.796,20260630_140909,P00,2,0.962,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
10.897,20260630_140909,P00,2,1.063,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,TRADITIONAL
10.897,20260630_140909,P00,2,1.063,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
10.897,20260630_140909,P00,2,1.063,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
10.998,20260630_140909,P00,2,1.164,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,TRADITIONAL
10.998,20260630_140909,P00,2,1.164,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
10.998,20260630_140909,P00,2,1.164,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
11.099,20260630_140909,P00,2,1.264,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,TRADITIONAL
11.099,20260630_140909,P00,2,1.264,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
11.099,20260630_140909,P00,2,1.264,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
11.200,20260630_140909,P00,2,1.365,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,TRADITIONAL
11.200,20260630_140909,P00,2,1.365,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
11.200,20260630_140909,P00,2,1.365,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
11.300,20260630_140909,P00,2,1.466,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,TRADITIONAL
11.300,20260630_140909,P00,2,1.466,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
11.300,20260630_140909,P00,2,1.466,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
11.401,20260630_140909,P00,2,1.566,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,TRADITIONAL
11.401,20260630_140909,P00,2,1.566,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
11.401,20260630_140909,P00,2,1.566,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
11.502,20260630_140909,P00,2,1.667,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,TRADITIONAL
11.502,20260630_140909,P00,2,1.667,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
11.502,20260630_140909,P00,2,1.667,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
11.602,20260630_140909,P00,2,1.768,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,TRADITIONAL
11.602,20260630_140909,P00,2,1.768,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
11.602,20260630_140909,P00,2,1.768,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
11.704,20260630_140909,P00,2,1.869,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,TRADITIONAL
11.704,20260630_140909,P00,2,1.869,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
11.704,20260630_140909,P00,2,1.869,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
11.805,20260630_140909,P00,2,1.970,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,QUESTION,Can you check this object for me?,0.95,TRADITIONAL
11.805,20260630_140909,P00,2,1.970,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
11.805,20260630_140909,P00,2,1.970,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
11.905,20260630_140909,P00,2,2.070,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
11.905,20260630_140909,P00,2,2.070,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
11.905,20260630_140909,P00,2,2.070,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.006,20260630_140909,P00,2,2.171,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.006,20260630_140909,P00,2,2.171,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.006,20260630_140909,P00,2,2.171,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.106,20260630_140909,P00,2,2.271,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.106,20260630_140909,P00,2,2.271,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.106,20260630_140909,P00,2,2.271,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.207,20260630_140909,P00,2,2.372,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.207,20260630_140909,P00,2,2.372,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.207,20260630_140909,P00,2,2.372,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.308,20260630_140909,P00,2,2.473,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.308,20260630_140909,P00,2,2.473,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.308,20260630_140909,P00,2,2.473,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.408,20260630_140909,P00,2,2.573,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.408,20260630_140909,P00,2,2.573,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.408,20260630_140909,P00,2,2.573,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.508,20260630_140909,P00,2,2.674,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.508,20260630_140909,P00,2,2.674,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.508,20260630_140909,P00,2,2.674,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.609,20260630_140909,P00,2,2.775,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.609,20260630_140909,P00,2,2.775,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.609,20260630_140909,P00,2,2.775,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.710,20260630_140909,P00,2,2.875,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.710,20260630_140909,P00,2,2.875,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.710,20260630_140909,P00,2,2.875,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.810,20260630_140909,P00,2,2.975,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.810,20260630_140909,P00,2,2.975,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.810,20260630_140909,P00,2,2.975,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.911,20260630_140909,P00,2,3.076,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
12.911,20260630_140909,P00,2,3.076,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
12.911,20260630_140909,P00,2,3.076,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
13.011,20260630_140909,P00,2,3.176,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
13.011,20260630_140909,P00,2,3.176,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
13.011,20260630_140909,P00,2,3.176,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
13.112,20260630_140909,P00,2,3.277,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
13.112,20260630_140909,P00,2,3.277,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
13.112,20260630_140909,P00,2,3.277,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
13.213,20260630_140909,P00,2,3.378,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
13.213,20260630_140909,P00,2,3.378,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
13.213,20260630_140909,P00,2,3.378,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
13.313,20260630_140909,P00,2,3.479,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
13.313,20260630_140909,P00,2,3.479,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
13.313,20260630_140909,P00,2,3.479,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
13.414,20260630_140909,P00,2,3.579,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
13.414,20260630_140909,P00,2,3.579,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
13.414,20260630_140909,P00,2,3.579,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
13.514,20260630_140909,P00,2,3.679,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
13.514,20260630_140909,P00,2,3.679,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
13.514,20260630_140909,P00,2,3.679,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
13.614,20260630_140909,P00,2,3.780,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
13.614,20260630_140909,P00,2,3.780,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
13.614,20260630_140909,P00,2,3.780,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
13.715,20260630_140909,P00,2,3.880,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
13.715,20260630_140909,P00,2,3.880,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
13.715,20260630_140909,P00,2,3.880,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
13.815,20260630_140909,P00,2,3.980,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
13.815,20260630_140909,P00,2,3.980,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
13.815,20260630_140909,P00,2,3.980,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
13.915,20260630_140909,P00,2,4.080,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
13.915,20260630_140909,P00,2,4.080,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
13.915,20260630_140909,P00,2,4.080,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
14.016,20260630_140909,P00,2,4.181,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
14.016,20260630_140909,P00,2,4.181,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
14.016,20260630_140909,P00,2,4.181,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
14.116,20260630_140909,P00,2,4.282,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
14.116,20260630_140909,P00,2,4.282,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
14.116,20260630_140909,P00,2,4.282,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
14.218,20260630_140909,P00,2,4.383,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
14.218,20260630_140909,P00,2,4.383,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
14.218,20260630_140909,P00,2,4.383,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
14.319,20260630_140909,P00,2,4.484,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
14.319,20260630_140909,P00,2,4.484,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
14.319,20260630_140909,P00,2,4.484,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
14.419,20260630_140909,P00,2,4.585,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
14.419,20260630_140909,P00,2,4.585,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
14.419,20260630_140909,P00,2,4.585,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
14.520,20260630_140909,P00,2,4.686,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
14.520,20260630_140909,P00,2,4.686,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
14.520,20260630_140909,P00,2,4.686,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
14.622,20260630_140909,P00,2,4.787,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
14.622,20260630_140909,P00,2,4.787,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
14.622,20260630_140909,P00,2,4.787,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
14.723,20260630_140909,P00,2,4.888,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
14.723,20260630_140909,P00,2,4.888,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
14.723,20260630_140909,P00,2,4.888,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
14.823,20260630_140909,P00,2,4.988,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
14.823,20260630_140909,P00,2,4.988,B,19.65,4.46,FRONT,FAR,SPEAKING,TURN_HOLDER,ANSWER,"Yes, that part looks aligned.",0.95,TRADITIONAL
14.823,20260630_140909,P00,2,4.988,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
14.923,20260630_140909,P00,2,5.088,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
14.923,20260630_140909,P00,2,5.088,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
14.923,20260630_140909,P00,2,5.088,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
15.024,20260630_140909,P00,2,5.189,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
15.024,20260630_140909,P00,2,5.189,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
15.024,20260630_140909,P00,2,5.189,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
15.125,20260630_140909,P00,2,5.290,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
15.125,20260630_140909,P00,2,5.290,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
15.125,20260630_140909,P00,2,5.290,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
15.225,20260630_140909,P00,2,5.390,A,-21.25,3.86,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
15.225,20260630_140909,P00,2,5.390,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
15.225,20260630_140909,P00,2,5.390,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
15.326,20260630_140909,P00,2,5.491,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
15.326,20260630_140909,P00,2,5.491,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
15.326,20260630_140909,P00,2,5.491,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
15.426,20260630_140909,P00,2,5.591,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
15.426,20260630_140909,P00,2,5.591,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
15.426,20260630_140909,P00,2,5.591,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
15.527,20260630_140909,P00,2,5.692,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
15.527,20260630_140909,P00,2,5.692,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
15.527,20260630_140909,P00,2,5.692,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
15.628,20260630_140909,P00,2,5.793,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
15.628,20260630_140909,P00,2,5.793,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
15.628,20260630_140909,P00,2,5.793,C,1.97,5.80,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
15.728,20260630_140909,P00,2,5.893,A,-21.25,3.86,FRONT,FAR,SPEAKING,TURN_HOLDER,INSTRUCTION,"Move this object forward, please.",0.90,TRADITIONAL
15.728,20260630_140909,P00,2,5.893,B,19.65,4.46,FRONT,FAR,SILENT,LISTENER,NONE,,0.00,TRADITIONAL
